MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367510030,2022-01-01T00:00:58,29.39507,-93.41924,3.9,202.8,511.0,MS MEGGIE,IMO9373759,WDF9903,90,0,49,11,3.0,70,A
367689230,2022-01-01T00:00:00,29.69187,-91.09970,0.0,360.0,511.0,SHELF VENTURE,IMO0622325,WDI3525,79,8,0,0,0.0,79,A
367003990,2022-01-01T00:00:49,30.11231,-90.96941,0.0,15.9,511.0,FREEDOM,,WDC3214,31,0,23,8,,31,A
353479000,2022-01-01T00:01:06,25.70428,-79.99469,3.1,3.5,48.0,CARNIVAL ECSTASY,IMO8711344,H3GR,60,0,260,31,7.8,60,A
210905000,2022-01-01T00:00:01,31.35107,-77.05034,16.6,25.1,29.0,ARSOS,IMO9395123,5BAQ2,70,0,166,25,9.5,70,A
319219200,2022-01-01T00:00:07,37.76606,-122.66395,11.4,277.2,270.0,ONE TRITON,IMO9356713,ZGOR6,70,0,304,40,11.0,70,A
316001635,2022-01-01T00:00:02,47.31259,-91.12610,10.8,44.7,43.0,RT HON PAUL J MARTIN,IMO7324405,VCFJ,70,0,225,23,9.0,70,A
366962410,2022-01-01T00:00:11,34.58382,-76.31520,7.0,224.5,511.0,LITTLE SAMMIE,IMO8034734,WCJ5425,30,,23,7,,,B
255806038,2022-01-01T00:00:04,36.99118,-76.17897,15.9,108.7,108.0,NORTHERN JUBILEE,IMO9450337,CQIQ5,70,0,333,43,14.5,71,A
367133960,2022-01-01T00:00:03,32.18144,-80.73076,0.0,228.7,81.0,SOUTHERN MISS II,,WDD3619,37,0,22,5,,37,A
366778450,2022-01-01T00:00:05,32.63130,-117.10585,0.0,280.2,70.0,GOLDEN GATE,IMO9183207,WDF7183,60,0,42,11,1.5,40,A
218846000,2022-01-01T00:00:39,49.28937,-123.07463,0.0,261.0,108.0,CMA CGM PELLEAS,IMO9365788,DFPH2,70,5,350,42,15.0,71,A
366992110,2022-01-01T00:00:05,33.77937,-78.55786,3.5,200.8,511.0,BIG M CASINO,,WDC2379,60,15,50,11,,60,A
367119980,2022-01-01T00:00:06,34.24159,-119.26437,0.0,268.1,511.0,LAUREN L KAPP,,WDD2792,30,0,21,,,30,A
367306920,2022-01-01T00:00:00,38.53920,-90.25100,0.0,13.5,511.0,TRIPPER,,WDD9104,31,15,17,6,,31,A
367101530,2022-01-01T00:00:24,33.84189,-118.39155,0.1,145.2,511.0,CARIBE ALLIANCE,,WDI9216,90,5,19,6,,53,A
367190630,2022-01-01T00:00:02,41.72427,-87.54012,0.0,196.4,511.0,KANSAS,,WE7221,31,15,22,6,,99,A
372051000,2022-01-01T00:00:04,32.22799,-78.91711,1.0,34.7,137.0,MSC VITTORIA,IMO9299551,3EHF3,70,0,324,42,14.5,71,A
316007587,2022-01-01T00:00:13,49.11962,-123.16810,0.0,108.0,23.0,PACIFIC VIKING,IMO8744937,,30,9,24,6,3.2,30,A
367466470,2022-01-01T00:00:57,30.06517,-90.85953,0.6,344.5,511.0,HONEST BOB,,WDJ4775,31,15,17,7,,52,A
338124000,2022-01-01T00:00:57,18.46109,-66.09312,0.0,94.5,511.0,DON ALFREDO,IMO9314739,WDH5927,31,11,28,9,4.2,52,A
366991860,2022-01-01T00:00:59,30.04642,-90.53776,5.7,334.9,331.0,ADDIS,,WDC2363,31,5,16,6,,52,A
367476430,2022-01-01T00:00:01,40.73566,-73.97323,0.1,149.9,511.0,HARBOR LIGHTS,,WDF6650,60,0,34,9,,60,A
353592000,2022-01-01T00:01:00,31.22735,-117.92958,1.9,140.0,28.0,HANOI BRIDGE,IMO9588093,3FHS3,70,0,334,45,14.0,73,A
367660160,2022-01-01T00:01:06,30.70297,-88.03878,2.0,353.8,511.0,PERDIDO QUEEN,,WDH8650,0,15,30,12,0.0,0,A
367597990,2022-01-01T00:01:07,29.85131,-90.02221,0.0,269.9,511.0,BAYOU LADY,,WDH2477,31,0,17,6,,31,A
316003616,2022-01-01T00:01:09,42.26800,-83.10260,0.0,193.5,511.0,STORMONT,IMO8959893,VA4269,31,8,22,6,2.7,99,A
367636930,2022-01-01T00:00:02,29.78982,-95.08064,0.0,24.4,511.0,ZIP IT,,WDH6338,31,15,17,6,,31,A
366917130,2022-01-01T00:00:02,29.77887,-94.03021,5.3,52.9,51.0,DENNIS COLLINS,,WL5395,31,0,28,9,,31,A
308516000,2022-01-01T00:01:06,22.76543,-84.41728,18.5,254.0,255.0,DISNEY MAGIC,IMO9126807,C6PT7,60,0,294,32,8.0,60,A
367478770,2022-01-01T00:00:00,30.03682,-93.33190,0.0,169.8,224.0,HERCULES,IMO9627370,WDF6880,31,0,30,12,3.8,52,A
367689230,2022-01-01T00:01:10,29.69185,-91.09972,0.0,360.0,511.0,SHELF VENTURE,IMO0622325,WDI3525,79,8,0,0,0.0,79,A
412069000,2022-01-01T00:00:02,29.93675,-90.14191,0.0,42.7,1.0,DE XIN HAI,IMO9364758,BQBP,70,5,225,32,14.2,70,A
367151170,2022-01-01T00:00:58,27.83440,-96.29793,8.9,268.3,511.0,MISS JULIE,,WDD4923,60,0,30,7,,38,A
367122290,2022-01-01T00:00:01,29.76515,-95.09276,6.2,247.1,511.0,ILLINI COURAGE,,WDJ2366,31,15,18,7,,31,A
338058373,2022-01-01T00:00:03,26.64129,-81.87617,0.0,272.1,232.0,HAVE ANOTHER DAY,,,37,,13,,,,B
538080034,2022-01-01T00:00:03,26.08882,-80.17442,0.0,0.0,356.0,DAYBREAK,IMO1005394,V7MN7,37,0,40,,,37,A
366839000,2022-01-01T00:00:40,36.85331,-76.31053,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,70,A
367334040,2022-01-01T00:00:04,37.80667,-122.44608,0.0,188.9,511.0,JOURNEY,,WDE3099,37,15,,,,37,A
366966210,2022-01-01T00:00:15,36.83816,-76.27846,0.0,249.7,511.0,MCALLISTER SISTERS,IMO7638480,WAE7159,31,0,36,10,4.1,52,A
366755010,2022-01-01T00:00:00,33.73996,-118.27819,0.0,257.3,188.0,MASTER,IMO9188532,WCY6528,31,0,32,10,6.8,52,A
338384000,2022-01-01T00:00:52,47.63527,-122.32857,0.0,212.9,309.0,SEAFREEZE AMERICA,IMO8971138,WDH8281,90,5,57,13,4.0,30,A
338410294,2022-01-01T00:00:17,46.18975,-123.85567,0.0,131.3,511.0,COASTAL 2,IMO0000000,,31,,0,0,,,B
366921420,2022-01-01T00:01:06,29.72132,-95.27447,0.0,274.5,511.0,HUGH S MONSTED,IMO8992132,WDB6286,31,12,25,9,,52,A
368045710,2022-01-01T00:00:04,47.55557,-122.34628,0.0,0.0,250.0,LUTHER,IMO7427477,WDK3484,31,0,35,10,3.3,31,A
367516470,2022-01-01T00:00:06,43.37205,-124.21035,0.0,360.0,511.0,OREGON ESCORT,IMO9153329,WDG2521,31,0,33,12,4.4,52,A
367513230,2022-01-01T00:00:07,45.63971,-122.71721,3.0,115.1,119.0,WILLAMETTE,IMO8972998,WDG2204,31,0,26,10,,52,A
367487570,2022-01-01T00:00:19,44.98982,-85.62398,0.1,91.6,351.0,BRADSHAW MCKEE,IMO7644312,WDF7733,31,0,34,10,5.2,52,A
367649770,2022-01-01T00:00:06,41.90682,-80.79470,0.0,360.0,511.0,IOWA,,WDH7603,31,8,22,6,,52,A
367693850,2022-01-01T00:00:08,43.65794,-70.24812,0.0,256.3,511.0,NANCY MCALLISTER,IMO8218914,WDI3971,31,0,32,10,4.6,52,A
367437970,2022-01-01T00:00:33,45.50551,-122.66522,0.0,173.4,156.0,PORTLAND SPIRIT,,WCZ7280,60,5,39,11,,31,A
368010950,2022-01-01T00:00:01,30.51028,-91.23756,0.0,249.9,159.0,FORT DEFIANCE,,WDJ7877,31,0,,,,31,A
367783370,2022-01-01T00:00:50,21.31661,-157.87722,0.1,234.2,511.0,ST JOSEPH,IMO8855827,WDJ5013,30,,27,7,,,B
367582020,2022-01-01T00:00:50,29.08772,-90.22549,9.3,9.8,7.0,MS GERT,IMO8315736,WDG8880,90,0,51,12,3.8,39,A
636020192,2022-01-01T00:00:02,36.37503,-75.28137,11.7,322.3,320.0,SAN ALBERTO,IMO9344643,A8MW6,70,0,186,28,8.5,70,A
316012046,2022-01-01T00:00:05,48.43119,-123.42961,0.0,360.0,511.0,,,,20,5,17,5,0.0,20,A
367442150,2022-01-01T00:00:02,29.25302,-88.76467,1.7,346.3,106.0,JON CADE,IMO9553165,WDF3627,60,0,52,9,2.2,0,A
319194000,2022-01-01T00:00:49,24.59915,-95.89151,9.7,213.7,214.0,STOLT TEAL,IMO9199323,ZCPT8,80,0,112,19,7.5,82,A
368219000,2022-01-01T00:00:05,47.65717,-122.37469,0.0,211.3,90.0,COASTAL NAVIGATOR,IMO9010498,WCY9686,70,0,59,12,5.5,70,A
366942080,2022-01-01T00:00:49,28.41606,-80.62308,0.0,360.0,511.0,ELIZABETH S,IMO8991059,WDB7403,31,0,23,9,3.1,52,A
367507790,2022-01-01T00:00:00,29.33067,-88.76913,11.7,17.3,18.0,HARVEY SUPPORTER,IMO9581227,WDF9689,90,8,89,19,5.9,70,A
368129710,2022-01-01T00:00:03,27.84559,-97.22608,0.0,322.9,229.0,SIGNET PURITAN,,WDL4255,56,12,119,34,3.4,56,A
367682130,2022-01-01T00:00:01,29.66369,-94.23839,5.8,62.5,65.0,MV LIV,,WDI2827,31,0,21,,,57,A
372367000,2022-01-01T00:00:06,33.45831,-118.70785,4.3,206.8,225.0,HARBOUR BRIDGE,IMO9302152,3EIQ5,70,2,336,45,14.0,70,A
367656420,2022-01-01T00:00:03,29.96770,-93.86021,0.0,36.3,511.0,PINTO,,WDH8273,31,12,18,6,,57,A
367643920,2022-01-01T00:00:03,33.46125,-117.70258,0.1,95.3,511.0,ALOHA,,WDH7017,37,,14,,,,B
366999423,2022-01-01T00:00:58,40.51041,-80.11150,0.0,226.3,511.0,EVANICK,,AEPP,90,4,,,,32,A
305790000,2022-01-01T00:00:06,39.75460,-75.48553,13.7,33.9,35.0,INDUSTRIAL HOBART,IMO9362827,V2HL8,70,0,118,15,6.6,70,A
367417780,2022-01-01T00:00:22,33.98063,-118.45003,0.0,262.7,511.0,TRAVELER,,WDE9485,37,5,19,5,,99,A
367003480,2022-01-01T00:01:03,30.02768,-89.90603,0.0,289.3,511.0,KITTY,,WDF2425,31,12,20,8,,52,A
367787650,2022-01-01T00:00:03,29.91855,-90.14131,0.0,176.2,259.0,JUSTICE,,WDJ5437,31,0,23,9,,57,A
367665360,2022-01-01T00:00:03,35.08284,-90.14223,0.0,360.0,511.0,BETSY ROSS,,WDH9172,31,15,17,,,0,A
366953010,2022-01-01T00:01:06,30.08932,-90.90717,0.0,323.4,511.0,MAR G,,WDB8102,31,0,14,6,,31,A
338137334,2022-01-01T00:00:11,33.71289,-118.05620,0.0,0.0,511.0,SEALILY,,,37,,14,,,,B
367584630,2022-01-01T00:01:08,30.35787,-88.50577,0.0,360.0,511.0,MADISON GAIL,,WDG9129,60,0,22,5,,60,A
477201100,2022-01-01T00:00:50,29.74095,-95.16328,0.0,317.0,0.0,ATLANTIC MUSE,IMO9374301,VREZ4,80,5,183,32,13.2,89,A
367476430,2022-01-01T00:01:11,40.73566,-73.97322,0.0,360.0,511.0,HARBOR LIGHTS,,WDF6650,60,0,34,9,,60,A
367135480,2022-01-01T00:00:00,34.86517,-90.33267,11.4,216.6,219.0,GARYVILLE,,WDD4982,31,12,24,9,,57,A
367661220,2022-01-01T00:01:11,40.51306,-80.12483,0.0,360.0,511.0,VULCAN,,WDH8763,31,0,31,8,,57,A
367134520,2022-01-01T00:00:12,40.10136,-74.03778,0.0,0.0,511.0,AMBER WAVES,,WDD3670,30,,20,6,,,B
366807660,2022-01-01T00:01:05,30.11685,-88.66175,2.8,95.8,511.0,MISS HANNAH,IMO8970536,WDA4278,30,,28,8,,,B
367718380,2022-01-01T00:00:37,49.29230,-123.12766,0.0,5.9,511.0,JEANNE SEA QUA,,WDI6406,37,,,,,,B
338926420,2022-01-01T00:00:49,38.94929,-74.89056,0.0,335.4,163.0,CG LAWRENCE LAWSON,,NDOH,90,5,,,,55,A
371185000,2022-01-01T00:00:00,34.20536,-119.84757,16.9,283.8,285.0,PLUTO LEADER,IMO9338890,3FWP6,70,0,190,28,9.3,70,A
538003221,2022-01-01T00:00:08,37.19175,-123.81286,5.9,326.2,333.0,CAPE FERROL,IMO9359325,V7PF6,0,0,170,25,0.0,0,A
367106750,2022-01-01T00:00:01,30.20755,-93.27282,0.0,346.4,350.0,BOYD GOLDING,,WDC9793,31,0,22,10,,52,A
367799340,2022-01-01T00:01:06,29.89708,-92.48301,6.3,279.9,275.0,WIDGEON,,WDJ6594,31,0,16,8,,57,A
367463010,2022-01-01T00:01:07,29.75517,-89.39650,0.0,360.0,511.0,LAURA ANNE,,WDF5421,31,13,13,5,,31,A
368132890,2022-01-01T00:00:00,43.36126,-70.37118,6.7,225.1,228.0,BAYOU BANDIT,IMO739103200,WDL4590,0,0,0,0,8.1,0,A
367128950,2022-01-01T00:00:01,34.22689,-77.95319,0.0,277.0,511.0,DOROTHY MCALLISTER,IMO8980933,WDD3325,31,0,33,9,4.3,52,A
567111000,2022-01-01T00:00:09,33.46688,-118.31010,1.7,141.3,202.0,SUNISA NAREE,IMO9751248,HSLS,70,0,199,32,,70,A
368100920,2022-01-01T00:00:02,25.31232,-80.28059,0.0,162.9,1.0,DREAMS,IMO981431300,WDK9149,37,0,39,7,0.0,37,A
367306520,2022-01-01T00:00:50,30.45460,-91.20053,0.7,221.6,334.0,MISS MOLLYE D,,WDD9078,31,12,26,10,,57,A
367786010,2022-01-01T00:00:00,37.86485,-122.41297,29.5,165.0,164.0,CETUS,,WDJ5269,60,0,,,,60,A
636092848,2022-01-01T00:00:06,36.73179,-75.64105,13.2,123.0,124.0,MAIPO,IMO9400083,A8SG7,72,0,306,40,10.5,72,A
367587190,2022-01-01T00:00:52,29.87927,-93.92251,7.7,39.4,511.0,BROWN WATER XI,,WDG9382,31,0,16,7,,0,A
367777990,2022-01-01T00:00:00,27.19389,-97.42861,0.2,277.8,180.0,JASON LAQUAY,,WDJ4470,33,0,36,10,,33,A
338295000,2022-01-01T00:00:00,40.79187,-73.91363,10.1,34.3,38.0,SEALAND PRIDE,IMO8212661,WDB9444,70,0,248,32,,57,A
369230000,2022-01-01T00:00:05,41.16714,-73.17015,0.0,315.0,108.0,PHILADELPHIA,IMO9819428,WDJ3655,31,0,,,,52,A
367446390,2022-01-01T00:00:06,37.25285,-76.52835,0.0,258.5,511.0,KAREN MORAN,IMO9225603,WCZ6877,31,0,27,9,3.5,52,A
372293000,2022-01-01T00:00:02,27.90406,-82.40832,0.0,0.0,511.0,WESTERN SPIRIT,IMO9050450,3EIL5,90,0,78,17,5.9,90,A
367065250,2022-01-01T00:00:14,46.48496,-84.29751,0.0,223.5,511.0,DRUMMOND ISLANDE III,,WDC7041,60,0,30,11,,60,A
316004052,2022-01-01T00:00:02,46.50397,-84.32696,0.0,360.0,511.0,W I SCOTT PURVIS,IMO5264819,VORD,31,0,29,8,2.0,52,A
367635370,2022-01-01T00:00:02,41.66188,-87.62250,1.9,265.7,511.0,SYDNEY REESE,,WDH6184,31,12,22,,,57,A
338458000,2022-01-01T00:00:23,40.58555,-74.02030,0.2,187.5,77.0,CAPE LOOKOUT,IMO9857353,WDK2536,57,1,146,24,4.6,57,A
367564890,2022-01-01T00:00:02,33.74454,-118.22473,0.0,237.9,511.0,GO QUEST,IMO8987876,WDG7201,90,0,44,10,2.3,70,A
367035950,2022-01-01T00:00:39,48.42655,-123.30207,0.0,235.6,511.0,PIZZAZ PLUS,,WDC5110,37,,9,,,,B
477007600,2022-01-01T00:00:07,33.04026,-117.83267,2.1,157.0,218.0,DHT EDELWEISS,IMO9315082,VRDJ9,80,0,331,58,22.2,80,A
548986000,2022-01-01T00:00:42,33.76261,-118.24959,0.0,123.6,247.0,CANADIAN BULKER,IMO9855422,DUKJ,70,5,180,30,8.7,70,A
367744140,2022-01-01T00:00:00,29.96198,-90.23916,0.0,14.4,511.0,ROBIN R,,WDI8986,31,0,16,6,,52,A
367362710,2022-01-01T00:00:54,29.91460,-90.08796,3.1,250.9,249.0,ARTHUR J CARSON,IMO8842337,WDE5148,31,5,27,9,,57,A
367771000,2022-01-01T00:00:54,29.72941,-95.02153,0.0,13.5,213.0,INNOVATION,IMO9542594,WDF4831,31,0,41,12,5.8,57,A
367744110,2022-01-01T00:00:54,30.05238,-90.48177,0.1,31.4,511.0,CLAIRE ELLEN,,WDI8983,31,0,17,7,,52,A
366971000,2022-01-01T00:00:06,45.55022,-122.70364,0.0,219.8,222.0,YAQUINA,IMO7923445,AEPD,90,5,60,17,3.7,33,A
367569450,2022-01-01T00:00:58,46.16819,-123.91420,0.0,55.0,511.0,CZARINA,,WDG7653,30,,15,,,,B
369970324,2022-01-01T00:00:15,38.98241,-76.46753,0.1,220.4,511.0,YP-700,,NUCS,35,,,,,,B
235053116,2022-01-01T00:00:53,27.86586,-97.24331,0.0,269.0,269.0,SEVEN OCEANS,IMO9358826,MQND3,90,5,157,28,7.5,70,A
258009000,2022-01-01T00:01:10,32.58034,-117.65660,12.9,272.4,273.0,STAR LIVORNO,IMO9593907,LAQM7,70,0,204,32,12.6,70,A
367510430,2022-01-01T00:00:58,29.91463,-90.09010,8.1,247.9,511.0,DAVID J COOPER,IMO9621118,WDF9940,31,0,28,11,3.7,52,A
367118330,2022-01-01T00:00:41,36.96776,-76.41476,0.0,238.3,511.0,MISS GEORGIE,IMO8986729,WDJ4285,30,,25,7,,,B
538004540,2022-01-01T00:01:07,24.43026,-80.20280,11.7,235.4,235.0,IONIC HALO,IMO9595369,V7XP9,70,0,180,30,9.9,70,A
319617000,2022-01-01T00:01:10,26.09874,-80.16334,0.0,291.9,1.0,LADY SURA,IMO9641560,ZGCP9,37,5,49,8,2.6,37,A
367594490,2022-01-01T00:01:07,31.98061,-81.05585,0.0,276.1,185.0,TRIXIE,,WDH2112,37,0,23,6,,37,A
368072280,2022-01-01T00:00:00,47.66138,-122.38457,0.0,284.2,33.0,HOKULANI,IMO122100111,WDK621[,37,5,21,6,2.5,37,A
367690570,2022-01-01T00:00:53,38.01802,-90.09441,0.0,274.3,302.0,MARK M,,WDI3657,31,0,30,,,90,A
367003220,2022-01-01T00:00:51,29.25424,-89.96789,0.0,8.0,511.0,CHARLOTTE C SETTOON,,WDD4755,31,0,15,6,,52,A
367663050,2022-01-01T00:00:57,30.04444,-90.59763,4.9,236.9,230.0,BILLY STRAIT,,WDH8940,31,0,46,12,,52,A
353443000,2022-01-01T00:01:02,38.47012,-74.61100,0.1,93.4,178.0,BUNUN LEADER,IMO9860609,3FFQ2,70,1,179,29,8.3,70,A
356590000,2022-01-01T00:01:13,39.25702,-76.56507,0.0,354.6,357.0,UNITED ADVENTURE,IMO9465215,3EXX6,70,5,291,45,18.1,70,A
303294000,2022-01-01T00:01:10,48.13031,-123.40539,0.1,0.7,12.0,ALASKAN EXPLORER,IMO9244661,WDB9918,80,1,287,50,18.8,80,A
367411920,2022-01-01T00:00:56,39.37526,-74.42823,0.0,283.4,511.0,ESS ENDEAVOR,IMO8988894,WDE8980,30,,44,13,,,B
367680520,2022-01-01T00:00:00,25.98762,-82.77499,2.7,99.4,511.0,FORTUNA,IMO7947271,WDI2670,30,15,20,6,,0,A
319471000,2022-01-01T00:00:54,25.72618,-80.15504,0.0,124.4,511.0,MARIA ISABEL,,ZCMH6,37,,,,,,B
563136000,2022-01-01T00:01:14,32.11760,-81.13133,0.0,275.0,146.0,EBONY RAY,IMO9363857,9V2192,80,5,145,23,9.7,80,A
368149190,2022-01-01T00:01:00,41.63735,-70.91891,0.0,227.3,511.0,CAMDYN,IMO0280334,WDL6282,52,0,31,8,3.8,52,A
316021279,2022-01-01T00:01:15,48.43139,-123.42930,0.0,0.0,42.0,CFAV GLENDALE,,CGQD,31,15,28,,,31,A
367479570,2022-01-01T00:01:05,26.09890,-80.12025,0.0,357.8,511.0,INDIAN RIVER,,WDF6953,31,0,19,7,,57,A
367182120,2022-01-01T00:00:01,29.77157,-95.10204,0.0,269.3,279.0,AVA CLAIRE,,WDJ2338,31,12,24,9,,11,A
366904890,2022-01-01T00:01:10,46.58725,-87.22050,9.8,258.1,262.0,HON JAMES L OBERSTAR,IMO5322518,WL3108,70,0,245,22,8.5,70,A
368025250,2022-01-01T00:00:58,25.74787,-85.00381,9.5,130.1,129.0,CHINCOTEAGUE,IMO9816907,WDJ9354,57,0,148,22,4.6,57,A
209182000,2022-01-01T00:00:02,40.97973,-71.26397,9.5,327.5,328.0,SHOVELER,IMO9459979,5BMD2,70,0,185,23,10.4,70,A
367516330,2022-01-01T00:01:11,29.95975,-90.28807,0.0,292.6,511.0,LOUISIANA BAYOU,,WDG2507,31,12,19,,,31,A
271043028,2022-01-01T00:00:03,33.19401,-77.71455,13.3,233.1,234.0,KAAN KALKAVAN,IMO9365879,TCTX2,70,0,182,28,11.0,79,A
366780000,2022-01-01T00:01:14,41.85250,-86.87002,9.6,45.2,44.0,UNDAUNTED,IMO995467000,WDB8103,31,5,141,18,6.0,31,A
316005667,2022-01-01T00:00:10,49.28653,-123.09698,0.0,249.5,511.0,ROYAL CANADIAN,IMO6810184,CY8898,30,8,30,8,3.4,30,A
367050160,2022-01-01T00:01:14,41.63966,-87.14758,0.0,174.8,180.0,BURNS HARBOR,IMO7514713,WDC6027,70,0,304,32,10.4,70,A
367631740,2022-01-01T00:00:44,47.33643,-122.59027,0.0,340.6,511.0,TIME FOR TWO,,WDH5815,37,,12,,,,B
367712580,2022-01-01T00:00:58,40.40177,-79.94966,4.7,328.6,511.0,DARLANE B,IMO8635887,WDI5847,31,0,20,7,,57,A
367440310,2022-01-01T00:00:00,47.65603,-122.37945,0.0,160.3,511.0,SUNWARD,,WDF3473,30,0,18,5,,30,A
338091307,2022-01-01T00:00:51,30.51350,-91.20152,0.0,272.6,511.0,BIG BEAR,,,90,15,25,6,,52,A
367532810,2022-01-01T00:00:02,30.44908,-91.19378,0.0,257.3,356.0,LES GRIMM,IMO8836687,WDG4085,31,0,39,11,,57,A
311001094,2022-01-01T00:00:01,28.28512,-79.60233,25.2,359.8,0.0,CARNIVAL LEGEND,IMO9224726,C6FF2,60,0,293,40,8.2,60,A
368067930,2022-01-01T00:00:02,29.94969,-90.22669,0.0,85.2,511.0,LOUISIANA PURCHASE,,WDK5749,31,0,22,9,2.9,31,A
367702220,2022-01-01T00:00:58,27.84493,-97.22723,0.0,243.7,51.0,JOE B WARD,,WDI4808,31,12,21,8,,57,A
367782880,2022-01-01T00:01:02,40.72513,-73.96541,28.3,15.0,12.0,H203,,WDJ4962,60,0,,,,60,A
367143690,2022-01-01T00:01:05,30.02334,-90.47424,3.8,359.8,3.0,TIMOTHY C ALLEN,,WDD4357,31,5,36,13,,32,A
368080950,2022-01-01T00:01:09,29.67157,-91.13455,0.0,315.2,50.0,JUSTIFY,,WDK7075,52,12,22,10,2.7,52,A
368037610,2022-01-01T00:01:08,18.15270,-65.44361,0.4,139.0,114.0,BREEZY POINT,,WDK2653,60,0,24,9,2.1,60,A
367403140,2022-01-01T00:01:11,44.10298,-69.10298,0.0,230.9,511.0,CAPT RAY O'NEAL,,WDE8238,80,0,17,6,,0,A
563074600,2022-01-01T00:00:04,38.96612,-75.19548,0.0,171.6,160.0,EAGLE BRASILIA,IMO9795062,9V5383,80,1,250,44,13.7,80,A
368145870,2022-01-01T00:01:11,29.76232,-95.07582,5.5,297.9,300.0,LILLIANNE D,,WDL5939,57,12,123,18,3.1,57,A
316006345,2022-01-01T00:00:05,49.40005,-123.50450,0.0,344.9,511.0,DOLPHIN POINT,,CFG7432,31,0,11,4,0.8,52,A
367306920,2022-01-01T00:01:12,38.53916,-90.25101,0.0,96.9,511.0,TRIPPER,,WDD9104,31,15,17,6,,31,A
367098010,2022-01-01T00:00:11,36.85879,-76.34702,0.0,100.8,511.0,GOLD COAST,IMO8852540,WDC9135,31,12,18,7,,52,A
366605190,2022-01-01T00:01:18,45.60151,-122.65225,0.0,0.0,511.0,MONKEY BAR,,WDE9093,37,,13,3,,,B
367705210,2022-01-01T00:00:00,29.38509,-94.76845,0.0,286.5,47.0,MS ALLIE,,WDI5105,31,15,18,7,,31,A
366997750,2022-01-01T00:00:01,30.09752,-93.30212,0.0,64.0,128.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
367354540,2022-01-01T00:00:00,38.53975,-90.25063,0.0,360.0,511.0,CUMBERLAND EXPRESS,,WDE4537,31,0,21,9,,52,A
367004080,2022-01-01T00:00:01,29.37507,-94.78100,4.9,224.0,227.0,WALTER,,WDF2436,31,12,21,8,,57,A
367760290,2022-01-01T00:00:04,33.74759,-118.21568,0.0,268.7,284.0,FIREBOAT 15,,WDJ2641,90,0,,,,90,A
303865000,2022-01-01T00:00:01,33.93453,-75.23449,14.3,33.8,37.0,CG ASPEN,IMO9259147,NTUG,90,0,68,14,4.4,53,A
367474960,2022-01-01T00:00:03,47.28703,-122.42613,0.4,2.1,511.0,BRAVE ARROW,,WDF6504,60,0,19,5,,0,A
338224334,2022-01-01T00:00:02,27.83809,-97.05228,0.0,52.1,511.0,,,,0,15,0,0,0.0,0,A
367419340,2022-01-01T00:00:08,37.80204,-122.39899,0.0,291.5,511.0,DELTA CATHRYN,IMO9562219,WDE9621,31,0,30,12,,52,A
366999603,2022-01-01T00:00:14,42.36943,-71.05175,0.0,211.7,511.0,CG MARLIN,,NJZP,90,0,26,5,,55,A
368043490,2022-01-01T00:00:02,27.84197,-97.05483,13.1,297.1,289.0,CC PORTLAND,IMO9824112,WDK3262,52,0,34,14,5.4,52,A
316046819,2022-01-01T00:00:01,49.12505,-123.08623,0.0,294.3,63.0,ISLAND NAGALIS,IMO9900576,CFA3456,60,5,80,17,3.2,60,A
538008761,2022-01-01T00:00:03,26.06092,-95.68518,8.9,344.0,347.0,DAKOTA STRENGTH,IMO9346720,V7A2731,80,0,249,44,8.1,80,A
316009843,2022-01-01T00:00:09,49.17071,-122.92362,0.0,223.6,511.0,J R W,,,31,0,12,5,0.6,52,A
351848000,2022-01-01T00:00:03,30.82366,-117.64072,1.9,159.7,47.0,MSC KATIE,IMO9467457,3FMO6,70,0,365,48,15.5,71,A
368143120,2022-01-01T00:00:52,30.39594,-91.21619,5.3,39.1,511.0,AMELIA RAY,,WDL5654,31,12,20,9,2.8,31,A
367519450,2022-01-01T00:00:17,47.65513,-122.36426,0.0,212.0,130.0,ARCTIC TITAN,IMO9650597,WDG2803,31,0,33,10,5.9,32,A
367530590,2022-01-01T00:00:01,29.72923,-94.10189,5.7,52.4,56.0,CAPT PAUL E LORD,,WDG3876,31,12,20,,,57,A
366811310,2022-01-01T00:00:04,47.57356,-122.34509,0.0,345.7,203.0,JAMES T QUIGG,IMO7129477,WDA4612,31,0,32,9,,32,A
367500120,2022-01-01T00:00:51,27.80291,-82.80038,0.0,123.2,511.0,GETAWAY,,WDF8933,37,,14,4,,,B
367507960,2022-01-01T00:00:02,33.77188,-118.21163,0.0,217.4,511.0,185 3,,WDF9705,90,3,54,,,90,A
368007340,2022-01-01T00:00:54,28.96760,-95.28582,0.0,260.5,511.0,GREEN KNIGHT,,WDJ7504,90,0,29,7,,39,A
367189940,2022-01-01T00:00:01,27.87657,-97.04410,0.0,281.2,3.0,LYDIA ANN,,WDH8644,31,0,18,7,,52,A
367797460,2022-01-01T00:00:02,40.44483,-80.02558,0.0,173.3,117.0,ROGER W KEENEY,,WDJ6408,31,12,36,10,,57,A
